"","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Cabin1","Cabin2","Cabin3","PassengerId","Transported","Name"
"8924","Earth","True","TRAPPIST-1e",4,"False",0,0,0,0,0,"G",73,"S","0495_01",NA,"Richan"
"8925","Earth","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"G",73,"S","0495_02",NA,"Richan"
"8926","Earth","True","TRAPPIST-1e",12,"False",0,0,0,0,0,"G",73,"S","0495_03",NA,"Richan"
"8927","Earth","False","TRAPPIST-1e",7,"False",0,0,0,0,0,"G",73,"S","0495_04",NA,"Richan"
"8928","Earth","False","TRAPPIST-1e",34,"False",1729,17,0,113.316019622769,1298,"G",73,"S","0495_05",NA,"Richan"
"8929","Earth","False","TRAPPIST-1e",10,"False",0,0,0,0,0,"G",73,"S","0495_06",NA,"Richan"
"8930","Earth","False","55 Cancri e",0,"False",5.37352781328967,0,0,0,0,"G",77,"P","0496_01",NA,"Kennetty"
"8931","Earth","True","PSO J318.5-22",14,"False",0,0,0,0,0,"G",77,"P","0496_02",NA,"Kennetty"
"8932","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"F",107,"P","0497_01",NA,"Mepie"
"8933","Earth","False","TRAPPIST-1e",21,"False",15,345,18,486,0,"F",108,"P","0505_01",NA,"Reenez"
"8934","Europa","False","55 Cancri e",37,"False",4105,2081,1,118,446,"D",20,"P","0508_01",NA,"Cassiding"
"8935","Earth","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"G",748.878084006833,"S","0509_01",NA,"Ewins"
"8936","Earth","False","TRAPPIST-1e",17,"False",441,0,131,315,5,"G",76,"S","0511_01",NA,"Noelan"
"8937","Earth","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"G",79,"P","0514_01",NA,"Tersony"
"8938","Europa","False","TRAPPIST-1e",35,"False",0,6442,672,238,60,"T",0,"S","0524_01",NA,"Frogauded"
"8939","Earth","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"G",80,"P","0526_01",NA,"Daughessey"
"8940","Europa","False","TRAPPIST-1e",17,"False",760,752,0,16,2471,"B",21,"S","0530_01",NA,"Embleng"
"8941","Europa","False","55 Cancri e",39,"False",0,547,0,1121,4641,"B",21,"S","0530_02",NA,"Embleng"
"8942","Europa","True","55 Cancri e",56,"False",0,0,0,0,0,"B",21,"S","0530_03",NA,"Embleng"
"8943","Europa","False","55 Cancri e",35,"False",3424,20,0,442,1130,"B",22,"S","0532_01",NA,"Groughty"
"8944","Europa","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"B",22,"S","0532_02",NA,"Groughty"
"8945","Earth","False","PSO J318.5-22",29,"False",0,0,288,395,0,"E",34,"S","0535_01",NA,"Mcneiley"
"8946","Mars","False","TRAPPIST-1e",15,"False",4922,0,2427,0,0,"F",94,"S","0536_01",NA,"Vloaf"
"8947","Mars","False","TRAPPIST-1e",37,"False",1063,133,99,2,0,"E",35,"S","0536_02",NA,"Vloaf"
"8948","Europa","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"B",23,"S","0541_01",NA,"Dident"
"8949","Earth","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"G",85,"P","0543_01",NA,"Pooley"
"8950","Europa","False","TRAPPIST-1e",18,"False",4,9352,0,10,46,"C",20,"S","0544_01",NA,"Healist"
"8951","Mars","False","TRAPPIST-1e",61,"False",2221,0,0,1,0,"F",112,"P","0554_01",NA,"Fone"
"8952","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,0,"F",113,"P","0557_01",NA,"Spie"
"8953","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"F",113,"P","0557_02",NA,"Spie"
"8954","Earth","False","TRAPPIST-1e",65,"False",0,804,0,0,0,"F",101,"S","0558_01",NA,"Llonovancis"
"8955","Mars","False","TRAPPIST-1e",27,"False",286,0,1023,0,0,"F",104,"S","0562_01",NA,"Shcad"
"8956","Mars","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"F",104,"S","0562_02",NA,"Shcad"
"8957","Mars","False","TRAPPIST-1e",32,"False",2543,1,55,0,0,"F",1070.35982707749,"P","0574_01",NA,"Sha"
"8958","Earth","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"G",84,"S","0578_01",NA,"Hoppers"
"8959","Earth","True","TRAPPIST-1e",44,"False",0,0,0,0,0,"G",84,"S","0578_02",NA,"Hoppers"
"8960","Earth","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"G",88,"P","0584_01",NA,"Hortis"
"8961","Earth","False","TRAPPIST-1e",16,"False",0,379,0,2488,1,"F",119,"P","0584_02",NA,"Hortis"
"8962","Earth","False","TRAPPIST-1e",41,"False",0,1032,0,0,32,"F",122,"P","0592_01",NA,"Bakerson"
"8963","Earth","True","TRAPPIST-1e",40,"False",0,0,0,0,0,"G",88,"S","0595_01",NA,"Yatters"
"8964","Earth","False","TRAPPIST-1e",16,"False",0,492,0,0,0,"G",92,"P","0601_01",NA,"Warrison"
"8965","Earth","False","TRAPPIST-1e",17,"False",0,24,673,0,0,"F",127,"P","0604_01",NA,"Meltonway"
"8966","Earth","False","TRAPPIST-1e",40,"False",5,0,3,447,424,"F",110,"S","0605_01",NA,"Romason"
"8967","Earth","True","PSO J318.5-22",37,"False",0,0,0,0,0,"G",93,"P","0606_01",NA,"Masquez"
"8968","Europa","True","TRAPPIST-1e",53,"False",0,0,0,0,0,"B",26,"P","0613_01",NA,"Stubtlarle"
"8969","Europa","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"B",26,"P","0613_02",NA,"Stubtlarle"
"8970","Earth","False","TRAPPIST-1e",31,"False",0,428,194.72661001241,1154,1025,"E",40,"S","0616_01",NA,"Spriney"
"8971","Mars","False","TRAPPIST-1e",18,"False",1644,430,158,0,0,"F",130,"P","0617_01",NA,"Perta"
"8972","Mars","False","TRAPPIST-1e",51,"True",755,6,284,102,51.8234427906568,"F",132,"P","0620_01",NA,"Derte"
"8973","Mars","False","TRAPPIST-1e",20,"False",0,0,1281,8,0,"F",132,"P","0620_02",NA,"Derte"
"8974","Mars","False","55 Cancri e",19,"False",0,0,1435,15,0,"F",132,"P","0620_03",NA,"Derte"
"8975","Earth","False","TRAPPIST-1e",22,"False",499,46,174,61,7,"E",41,"S","0621_01",NA,"Spentley"
"8976","Europa","False","55 Cancri e",41,"False",0,1528,11,10243,17,"B",27,"P","0622_01",NA,"Contery"
"8977","Europa","False","TRAPPIST-1e",28,"False",0,1048,1469,0,22,"E",42,"S","0624_01",NA,"Cisorter"
"8978","Mars","True","55 Cancri e",0,"False",0,0,0,0,0,"F",111,"S","0625_01",NA,"Perie"
"8979","Mars","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"F",111,"S","0625_02",NA,NA
"8980","Mars","True","55 Cancri e",20,"False",0,0,0,0,0,"F",111,"S","0625_03",NA,"Perie"
"8981","Europa","True","55 Cancri e",25,"False",0,0,0,0,0,"B",24,"S","0626_01",NA,"Impress"
"8982","Europa","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"B",24,"S","0626_02",NA,"Emoted"
"8983","Europa","False","TRAPPIST-1e",25,"True",30,5718,0,0,1385,"D",21,"S","0626_03",NA,"Emoted"
"8984","Mars","False","TRAPPIST-1e",45,"False",0,0,1057,0,0,"D",22,"S","0627_01",NA,"Bake"
"8985","Earth","False","TRAPPIST-1e",19,"False",0,77,0,532,256,"F",134,"P","0632_01",NA,"Hebernandry"
"8986","Earth","False","PSO J318.5-22",16,"False",72,4,1456,85.8354316134316,0,"E",37,"P","0632_02",NA,"Hebernandry"
"8987","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"G",97,"P","0632_03",NA,"Hebernandry"
"8988","Europa","True","TRAPPIST-1e",38,"False",0,0,0,0,0,"D",26,"P","0640_01",NA,"Dedinder"
"8989","Europa","True","55 Cancri e",27,"False",0,0,0,0,0,"D",26,"P","0640_02",NA,"Dedinder"
"8990","Mars","False","55 Cancri e",36,"False",748,0,222,0,0,"D",27,"P","0648_01",NA,"Colte"
"8991","Mars","False","TRAPPIST-1e",21,"False",1045,90,1110,333,0,"D",27,"P","0648_02",NA,"Colte"
"8992","Earth","False","TRAPPIST-1e",1,"False",0,0,0,0,0,"G",99,"P","0649_01",NA,"Clean"
"8993","Europa","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"D",28,"P","0651_01",NA,"Lendly"
"8994","Earth","True","PSO J318.5-22",3,"False",0,0,0,0,0,"G",96,"S","0652_01",NA,"Ashipson"
"8995","Earth","False","TRAPPIST-1e",7,"False",0,0,0,0,0,"G",96,"S","0652_02",NA,"Ashipson"
"8996","Earth","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"G",96,"S","0652_03",NA,"Ashipson"
"8997","Earth","False","TRAPPIST-1e",32,"False",632,0,0,2,0,"F",116,"S","0652_04",NA,"Ashipson"
"8998","Earth","False","55 Cancri e",5,"False",0,0,0,0,0,"G",96,"S","0652_05",NA,"Ashipson"
"8999","Earth","False","TRAPPIST-1e",79,"False",0,0,881,7,0,"G",100,"P","0654_01",NA,"Coley"
"9000","Earth","False","TRAPPIST-1e",19,"False",0,0,691,0,57,"F",139,"P","0662_01",NA,"Mcgowaymond"
"9001","Earth","True","TRAPPIST-1e",30,"False",0,0,0,0,0.0624606299156301,"G",100,"S","0666_01",NA,"Antoshipson"
"9002","Earth","False","TRAPPIST-1e",13,"False",1,875,0,0,0,"F",119,"S","0666_02",NA,"Antoshipson"
"9003","Mars","False","TRAPPIST-1e",53,"False",596,0,1608,505,0,"D",29,"P","0667_01",NA,"Terry"
"9004","Mars","False","TRAPPIST-1e",40,"False",710,379,264,0,5,"E",40,"P","0670_01",NA,"Pure"
"9005","Mars","False","TRAPPIST-1e",32,"False",1279,0,20,0,0,"E",40,"P","0670_02",NA,"Pure"
"9006","Earth","True","55 Cancri e",31,"False",0,-2.47763409788604e-11,0,0,0,"G",104,"P","0673_01",NA,"Cookson"
"9007","Earth","False","TRAPPIST-1e",63,"False",13,1415,0,170,21,"E",47,"S","0675_01",NA,"Buckentry"
"9008","Mars","False","TRAPPIST-1e",18,"False",1439.40017111873,0,54,0,0,"F",120,"S","0676_01",NA,NA
"9009","Earth","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"G",106,"P","0681_01",NA,"Pacerty"
"9010","Earth","False","TRAPPIST-1e",14,"False",9,0,1790,8,31,"F",124,"S","0692_01",NA,"Hallahaney"
"9011","Earth","True","PSO J318.5-22",41,"False",0,0,0,0,0,"G",105,"S","0694_01",NA,"Hurchrisong"
"9012","Earth","True","55 Cancri e",40,"False",0,0,0,0,0,"G",106,"S","0695_01",NA,"Chroeders"
"9013","Earth","False","TRAPPIST-1e",58,"False",0,0,46,755,0,"F",125,"S","0698_01",NA,"Prickmantes"
"9014","Earth","False","TRAPPIST-1e",22,"False",0,65,221,5,304,"F",148,"P","0700_01",NA,"Gardsondez"
"9015","Earth","True","55 Cancri e",13,"False",0,0,0,0,0,"G",108,"P","0706_01",NA,"Kirks"
"9016","Europa","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"B",29,"P","0708_01",NA,"Obnoftle"
"9017","Europa","True","55 Cancri e",13,"False",0,0,0,0,0,"B",29,"P","0708_02",NA,"Pronfraked"
"9018","Mars","False","TRAPPIST-1e",15,"False",1344,0,1020,0,1,"F",128,"S","0711_01",NA,"Batte"
"9019","Mars","False","TRAPPIST-1e",42,"False",466,0,583,0,0,"E",51,"S","0716_01",NA,"Tike"
"9020","Europa","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"B",31,"P","0717_01",NA,"Panspic"
"9021","Europa","False","55 Cancri e",19,"False",0,1502,1,874,437,"B",31,"P","0717_02",NA,"Panspic"
"9022","Europa","True","55 Cancri e",32.4843329733334,"False",0,0,0,0,0,"B",31,"P","0717_03",NA,"Panspic"
"9023","Europa","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"B",31,"P","0717_04",NA,"Bewarsecal"
"9024","Europa","False","TRAPPIST-1e",15,"False",0,437,0,2,4679,"B",31,"P","0717_05",NA,"Panspic"
"9025","Europa","False","TRAPPIST-1e",38,"False",1,2352,1604,66,2583,"B",31,"P","0717_06",NA,"Panspic"
"9026","Europa","True","55 Cancri e",49,"False",0,0,0,0,0,"B",31,"P","0717_07",NA,"Panspic"
"9027","Mars","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"F",129,"S","0720_01",NA,"Hotty"
"9028","Mars","False","TRAPPIST-1e",22.2836668920847,"False",0,0,0,0,0,"E",52,"S","0720_02",NA,"Buko"
"9029","Mars","False","TRAPPIST-1e",19,"False",1661,0,350,336,231,"D",26,"S","0720_03",NA,"Buko"
"9030","Earth","False","TRAPPIST-1e",46,"False",17,43,659,40,0,"F",130,"S","0721_01",NA,"Walkerez"
"9031","Mars","False","TRAPPIST-1e",21,"False",559,725,3,0,0,"F",151,"P","0722_01",NA,"Khaf"
"9032","Earth","False","55 Cancri e",29,"False",0,0,33,539,0,"F",131,"S","0723_01",NA,"Penashley"
"9033","Earth","True","PSO J318.5-22",24.8649826956342,"False",0,0,0,0,0,"G",110,"P","0725_01",NA,"Hewson"
"9034","Mars","False","TRAPPIST-1e",44,"False",14,0,1817,2,171,"F",135,"S","0730_01",NA,"Ponie"
"9035","Earth","False","TRAPPIST-1e",19,"False",720,0,7,0,32,"F",136,"S","0731_01",NA,"Cleang"
"9036","Earth","False","TRAPPIST-1e",29,"False",60,480,5,0,276,"F",136,"S","0731_02",NA,"Cleang"
"9037","Mars","False","TRAPPIST-1e",25,"False",266,98,748,169,6,"F",155,"P","0735_01",NA,"Tie"
"9038","Earth","False","TRAPPIST-1e",41,"False",0,885,0,0,0,"G",658.634321986459,"S","0739_01",NA,"Mcfarleys"
"9039","Earth","False","55 Cancri e",19,"False",99.5255046296296,163,1487,1,223,"F",137,"S","0741_01",NA,"Tuckers"
"9040","Mars","False","TRAPPIST-1e",33,"False",4,153,892,0,0,"E",54,"S","0742_01",NA,"Min"
"9041","Mars","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"F",138,"S","0742_02",NA,"Min"
"9042","Europa","True","55 Cancri e",44,"False",-1.58053126142477e-12,0,0,0,0,"B",26,"S","0744_01",NA,"Undrude"
"9043","Earth","False","TRAPPIST-1e",21,"False",0,0,0,787,1,"E",45,"P","0745_01",NA,"Mclarseney"
"9044","Mars","False","TRAPPIST-1e",32,"False",530,0,1195,11,788,"F",158,"P","0747_01",NA,"Meake"
"9045","Mars","True","TRAPPIST-1e",33,"False",0,0,0,0,0,"F",139,"S","0748_01",NA,"Cotte"
"9046","Mars","False","TRAPPIST-1e",32,"False",1705,0,175,434,172,"F",139,"S","0748_02",NA,"Cotte"
"9047","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"F",159,"P","0749_01",NA,"Kashe"
"9048","Mars","True","TRAPPIST-1e",21,"False",0,0,-3.6720848584082e-12,0,0,"F",141,"S","0751_01",NA,"Mity"
"9049","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"G",113,"S","0752_01",NA,"Hultz"
"9050","Europa","False","55 Cancri e",31,"False",0,1029,1247,0,52,"D",32,"P","0755_01",NA,"Irived"
"9051","Europa","False","TRAPPIST-1e",22,"False",3,2490,0,1197,144,"C",29,"S","0758_01",NA,"Switmorary"
"9052","Europa","True","55 Cancri e",74,"False",0,0,0,0,0,"A",44.261737164518,"S","0758_02",NA,"Switmorary"
"9053","Europa","False","TRAPPIST-1e",53,"False",472,3,0,1935,2505,"C",29,"S","0758_03",NA,"Switmorary"
"9054","Europa","True","55 Cancri e",40,"False",0,0,0,0,0,"C",25,"P","0759_01",NA,"Tabloory"
"9055","Europa","False","55 Cancri e",23,"False",0,4733,0,1412,4419,"C",25,"P","0759_02",NA,"Tabloory"
"9056","Europa","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"C",25,"P","0759_03",NA,"Tabloory"
"9057","Earth","False","TRAPPIST-1e",18,"False",178,0,11,478,0,"F",160,"P","0760_01",NA,"Meltoney"
"9058","Europa","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"C",30,"S","0763_01",NA,"Poustive"
"9059","Europa","False","TRAPPIST-1e",48,"False",1,14,2,3717,0,"C",30,"S","0763_02",NA,"Poustive"
"9060","Mars","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"E",55,"S","0766_01",NA,"Derry"
"9061","Europa","False","TRAPPIST-1e",34,"False",0,3410,0,0,1456,"C",27,"P","0774_01",NA,"Oinded"
"9062","Europa","False","55 Cancri e",27,"False",0,1288,0,1342,3506,"B",33,"P","0774_02",NA,"Oinded"
"9063","Europa","False","TRAPPIST-1e",44,"False",0,0,0,0,0,"B",33,"P","0774_03",NA,"Clutchaft"
"9064","Europa","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"C",31,"S","0775_01",NA,"Trameterty"
"9065","Europa","True","TRAPPIST-1e",1,"False",0,0,0,0,0,"C",31,"S","0775_02",NA,"Trameterty"
"9066","Europa","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"C",31,"S","0775_03",NA,"Trameterty"
"9067","Europa","False","TRAPPIST-1e",23,"False",0,1857,1,386,15940,"C",31,"S","0775_04",NA,"Trameterty"
"9068","Europa","False","TRAPPIST-1e",26,"False",0,3326,3,621,51,"C",31,"S","0775_05",NA,"Unklible"
"9069","Europa","True","55 Cancri e",46,"False",0,0,0,0,0,"C",31,"S","0775_06",NA,"Unklible"
"9070","Europa","True","TRAPPIST-1e",41,"False",0,0,0,0,0,"C",32,"S","0778_01",NA,"Ousious"
"9071","Europa","False","55 Cancri e",25,"False",0,1641,20,1663,10,"C",32,"S","0778_02",NA,"Ousious"
"9072","Mars","True","55 Cancri e",50,"False",0,0,0,-5.5223381423275e-12,0,"D",27,"S","0780_01",NA,"Apple"
"9073","Earth","False","TRAPPIST-1e",28,"False",2,372,0,0,506,"F",164,"P","0783_01",NA,"Fielsenders"
"9074","Earth","True","PSO J318.5-22",17,"False",0,0,0,0,0,"G",116,"P","0792_01",NA,"Trankliney"
"9075","Europa","False","55 Cancri e",29,"True",149,1704,0,7402,14,"C",34,"S","0800_01",NA,"Gented"
"9076","Mars","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"F",167,"P","0801_01",NA,"Sto"
"9077","Earth","True","55 Cancri e",34,"False",0,0,0,0,0,"G",118,"P","0803_01",NA,"Fitzgerson"
"9078","Europa","True","55 Cancri e",28,"False",0,0,0,0,0,"C",28,"P","0804_01",NA,"Prombled"
"9079","Mars","False","TRAPPIST-1e",47,"False",3682,3636,666.166166666667,83,459.236666666667,"F",150,"S","0807_01",NA,"Perne"
"9080","Mars","False","TRAPPIST-1e",28,"False",830,0,278,3,2,"F",168,"P","0810_01",NA,"Boure"
"9081","Mars","True","TRAPPIST-1e",38,"False",0,-2.25071516979369e-11,0,0,0,"E",58,"S","0812_01",NA,"Pamca"
"9082","Mars","False","TRAPPIST-1e",22,"True",2227,324,47,163.176862082362,0,"F",153,"S","0814_01",NA,"Cha"
"9083","Mars","True","55 Cancri e",18,"False",0,0,0,0,0,"F",155,"S","0821_01",NA,"Berry"
"9084","Europa","False","TRAPPIST-1e",21,"False",0,2673,0,1678,30,"A",7,"P","0827_01",NA,"Speery"
"9085","Europa","False","TRAPPIST-1e",40,"False",0,0,0,0,0,"A",7,"P","0827_02",NA,"Speery"
"9086","Europa","True","55 Cancri e",67,"False",0,0,0,0,0,"A",7,"P","0827_03",NA,"Speery"
"9087","Earth","False","PSO J318.5-22",39,"False",182,148,35,23,277,"F",172,"P","0831_01",NA,"Pagedy"
"9088","Earth","True","PSO J318.5-22",19,"False",0,0,0,0,0,"G",122,"P","0832_01",NA,"Folemonley"
"9089","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"D",34,"P","0837_01",NA,"Queldry"
"9090","Europa","False","55 Cancri e",29,"False",0,699,377,3858,6,"D",34,"P","0837_02",NA,"Queldry"
"9091","Mars","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"E",46,"P","0838_01",NA,"Concy"
"9092","Mars","False","TRAPPIST-1e",23,"False",2577,0,0,0,2,"D",35,"P","0838_02",NA,"Concy"
"9093","Earth","False","PSO J318.5-22",41,"False",0,171,80,2393,4,"F",174,"P","0841_01",NA,"Lancis"
"9094","Mars","True","TRAPPIST-1e",25,"False",0,0,0,0,0,"E",47,"P","0842_01",NA,"Hotte"
"9095","Earth","True","PSO J318.5-22",43,"False",0,0,0,0,0,"G",124,"P","0843_01",NA,"Cabrewsond"
"9096","Mars","True","TRAPPIST-1e",54,"False",0,0,0,0,0,"E",61,"S","0844_01",NA,"Butte"
"9097","Earth","False","TRAPPIST-1e",14,"False",698,0,0,1,0,"F",161,"S","0847_01",NA,"Hopperett"
"9098","Europa","True","TRAPPIST-1e",69,"False",0,0,0,0,0,"D",29,"S","0852_01",NA,"Reewerpic"
"9099","Earth","True","PSO J318.5-22",24,"False",0,-2.47064235736616e-11,0,0,0,"G",126,"S","0854_01",NA,"Kimons"
"9100","Europa","False","TRAPPIST-1e",37,"False",0,0,0,0,0,"B",33,"S","0855_01",NA,"Stichseary"
"9101","Earth","False","TRAPPIST-1e",28,"False",869,0,2,0,0,"F",177,"P","0856_01",NA,"Floways"
"9102","Europa","False","55 Cancri e",59,"False",0,2935,529,21,462,"B",34,"S","0857_01",NA,"String"
"9103","Mars","False","TRAPPIST-1e",20,"False",2024,0,269,13,0,"D",36,"P","0858_01",NA,"Mad"
"9104","Mars","True","TRAPPIST-1e",23,"False",0,0,0,0,-5.84918780077715e-12,"F",178,"P","0858_02",NA,"Mad"
"9105","Earth","False","TRAPPIST-1e",59,"False",0,0,0,0,0,"G",128,"S","0861_01",NA,"Olivasquez"
"9106","Earth","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"G",125,"P","0862_01",NA,"Burryerson"
"9107","Mars","False","TRAPPIST-1e",36,"False",3160,0,12,0,82.1759114576479,"D",30,"S","0864_01",NA,"Trad"
"9108","Mars","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"F",162,"S","0864_02",NA,"Trad"
"9109","Mars","True","TRAPPIST-1e",9,"False",0,0,0,0,0,"F",162,"S","0864_03",NA,"Erle"
"9110","Mars","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"F",179,"P","0866_01",NA,"Hapie"
"9111","Earth","False","TRAPPIST-1e",24,"False",780,0,0,2,6,"E",63,"S","0872_01",NA,"Flynnis"
"9112","Mars","True","PSO J318.5-22",14,"False",0,0,0,0,0,"E",50,"P","0880_01",NA,"Pepie"
"9113","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,-5.58202373213135e-12,"E",50,"P","0880_02",NA,"Pepie"
"9114","Earth","False","TRAPPIST-1e",23,"False",299,4958,299,0,93,"G",132,"S","0882_01",NA,"Briggins"
"9115","Earth","False","TRAPPIST-1e",59,"False",0,0,0,7,833,"G",128,"P","0884_01",NA,"Rilley"
"9116","Earth","False","TRAPPIST-1e",28,"False",0,0,762,0,0,"F",825.277035012904,"P","0884_02",NA,"Rilley"
"9117","Mars","False","TRAPPIST-1e",61,"False",1399,0,693,0,0,"F",182,"P","0886_01",NA,"Bota"
"9118","Mars","True","TRAPPIST-1e",52,"False",0,0,0,0,0,"F",182,"P","0886_02",NA,"Bota"
"9119","Mars","True","TRAPPIST-1e",5,"False",0,0,0,0,0,"F",182,"P","0886_03",NA,"Bota"
"9120","Europa","False","TRAPPIST-1e",51,"False",0,54,0,22,5915,"C",31,"P","0887_01",NA,"Gausearmir"
"9121","Europa","False","TRAPPIST-1e",26,"False",61,1124,59,2217,622,"C",31,"P","0887_02",NA,NA
"9122","Mars","False","TRAPPIST-1e",44,"False",589,0,235,20,31,"D",37,"P","0888_01",NA,"Brine"
"9123","Mars","False","TRAPPIST-1e",46,"False",1246,0,3767,1,0,"F",183,"P","0888_02",NA,"Brine"
"9124","Mars","False","TRAPPIST-1e",32,"False",176,0,2851,0,0,"D",33,"S","0891_01",NA,"Repie"
"9125","Europa","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"C",36,"S","0892_01",NA,"Poilsive"
"9126","Europa","True","55 Cancri e",21,"False",0,0,0,0,0,"C",36,"S","0892_02",NA,"Poilsive"
"9127","Europa","True","55 Cancri e",52,"False",0,0,-4.03503008783446e-12,0,0,"C",36,"S","0892_03",NA,"Diossiver"
"9128","Europa","True","55 Cancri e",52,"False",0,0,0,0,0,"C",37,"S","0894_01",NA,"Gearriting"
"9129","Earth","False","TRAPPIST-1e",14,"False",0,1277,0,241,162.855733131914,"F",185,"P","0895_01",NA,"Newtontoss"
"9130","Earth","False","TRAPPIST-1e",21,"False",0,0,644,80.0457682475259,0,"F",186,"P","0896_01",NA,"Brenney"
"9131","Europa","True","55 Cancri e",42,"False",0,0,0,0,0,"B",36,"S","0897_01",NA,"Exhaft"
"9132","Europa","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"B",36,"S","0897_02",NA,"Exhaft"
"9133","Earth","True","PSO J318.5-22",26,"False",0,0,0,0,0,"G",131,"P","0900_01",NA,"Mirezavis"
"9134","Earth","True","TRAPPIST-1e",7,"False",0,0,0,0,0,"G",136,"S","0908_01",NA,"Bookson"
"9135","Mars","False","TRAPPIST-1e",14,"False",1793,0,300,0,0,"F",169,"S","0909_01",NA,"Wala"
"9136","Mars","True","TRAPPIST-1e",3,"False",0,0,0,0,0,"F",169,"S","0909_02",NA,"Wala"
"9137","Mars","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"F",169,"S","0909_03",NA,"Wala"
"9138","Europa","False","55 Cancri e",54,"False",0,8179,0,2673,6512,"E",64,"S","0914_01",NA,"Fruidy"
"9139","Earth","False","TRAPPIST-1e",55,"False",0,4,512,365,0,"G",132,"P","0916_01",NA,"Lynnerett"
"9140","Mars","False","TRAPPIST-1e",16,"False",9,0,1162,2,0,"E",65,"S","0917_01",NA,"Apeau"
"9141","Europa","False","TRAPPIST-1e",38,"False",0,6915,0,3243,5218,"C",34,"P","0920_01",NA,"Pressive"
"9142","Earth","False","TRAPPIST-1e",48,"False",411,405,31,5,34,"G",141,"S","0929_01",NA,"Scheron"
"9143","Earth","False","55 Cancri e",13,"False",483,0,28,375,0,"G",142,"S","0934_01",NA,"Lunapperts"
"9144","Earth","False","TRAPPIST-1e",20,"False",0,4,0,732,1,"F",171,"S","0936_01",NA,"Currisones"
"9145","Mars","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"E",52,"P","0937_01",NA,"Quith"
"9146","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,0,"F",197,"P","0943_01",NA,"Banie"
"9147","Mars","True","TRAPPIST-1e",5,"False",0,0,0,0,0,"F",197,"P","0943_02",NA,"Banie"
"9148","Mars","False","55 Cancri e",42,"False",22,0,697,798,0,"F",197,"P","0943_03",NA,"Banie"
"9149","Mars","False","55 Cancri e",50,"False",901,0,242,160,0,"E",69,"S","0945_01",NA,"Berle"
"9150","Mars","False","TRAPPIST-1e",21,"False",590,0,114,0,415,"F",173,"S","0945_02",NA,"Berle"
"9151","Earth","False","TRAPPIST-1e",22,"False",141,695,0,116,482,"G",139,"P","0948_01",NA,NA
"9152","Mars","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"F",174,"S","0950_01",NA,"Queke"
"9153","Earth","False","PSO J318.5-22",22,"False",0,154,497,16,1,"F",200,"P","0954_01",NA,"Paynard"
"9154","Earth","False","TRAPPIST-1e",21,"False",0,60,0,94.8557440024933,653,"F",176,"S","0958_01",NA,"Wiggson"
"9155","Earth","False","PSO J318.5-22",24,"False",640,155,0,0,0,"E",71,"S","0959_01",NA,"Franankson"
