"","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Cabin1","Cabin2","Cabin3","PassengerId","Transported","Name"
"243","Europa","False","TRAPPIST-1e",26,"False",0,4810,0,981,2054,"E",16,"S","0260_01","False","Inderly"
"244","Earth","False","TRAPPIST-1e",26,"False",66,29,0,0,803,"F",56,"P","0261_01","False","Bookerson"
"245","Earth","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"G",43,"P","0263_01","True","Merkins"
"246","Europa","True","TRAPPIST-1e",39,"False",0,0,0,-3.63343133358285e-12,0,"D",8,"S","0265_01","True","Herpumble"
"247","Earth","False","TRAPPIST-1e",13,"False",118,0,0,754,1,"F",51,"S","0267_01","False","Sancockett"
"248","Earth","False","55 Cancri e",47,"False",0,231,592,0,0,"F",52,"S","0269_01","True","Polliamposs"
"249","Earth","False","TRAPPIST-1e",63,"False",0,25,128,0,1240,"F",59,"P","0270_01","False","Fryersonis"
"250","Europa","True","55 Cancri e",30.342624832765,"False",0,0,0,0,0,"D",9,"S","0275_01","True","Obnoble"
"251","Earth","False","55 Cancri e",50,"False",44,2390,0,53,0,"F",61,"P","0277_01","True","Mcdanield"
"252","Earth","False","TRAPPIST-1e",35,"False",0,0,0,888,106.05830419265,"F",857.79575236037,"S","0278_01","False","Beachez"
"253","Earth","False","TRAPPIST-1e",45,"False",0,97,0,14,333,"G",45,"P","0278_02","False","Beachez"
"254","Earth","False","TRAPPIST-1e",19,"False",0,0,2078,0,0,"F",63,"P","0281_01","True","Pierry"
"255","Earth","False","TRAPPIST-1e",21,"False",0,918,0,0,0,"F",54,"S","0282_01","True","Baketton"
"256","Earth","True","PSO J318.5-22",29,"False",0,0,0,0,0,"G",46,"P","0283_01","True","Santin"
"257","Earth","False","TRAPPIST-1e",22,"False",146,654,1,0,2,"F",64,"P","0283_02","True","Santin"
"258","Europa","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"E",16,"P","0285_01","True","Invebodene"
"259","Europa","True","55 Cancri e",42,"False",0,0,0,0,0,"E",16,"P","0285_02","True","Invebodene"
"260","Earth","False","55 Cancri e",57,"False",3,1281,29,162,13,"F",65,"P","0286_01","False","Jimes"
"261","Europa","True","55 Cancri e",39,"False",0,0,0,0,0,"C",159.267361976163,"P","0287_01","True","Bootty"
"262","Europa","False","TRAPPIST-1e",28,"False",0,587,32,6,1460,"B",12,"P","0287_02","False","Bootty"
"263","Earth","False","55 Cancri e",19,"False",0,0,0,0,828,"F",55,"S","0288_01","False","Delez"
"264","Europa","True","55 Cancri e",19,"False",0,0,0,0,0,"C",12,"S","0289_01","True","Objeciane"
"265","Europa","False","55 Cancri e",26,"False",0,4458,0,1157,262,"B",7,"S","0290_01","True","Excialing"
"266","Europa","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"B",7,"S","0290_02","True","Excialing"
"267","Europa","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"B",7,"S","0290_03","True","Excialing"
"268","Europa","False","55 Cancri e",9,"False",0,0,0,0,0,"B",7,"S","0290_04","True","Excialing"
"269","Europa","False","TRAPPIST-1e",40,"False",0,6500,88,1090,0,"D",10,"S","0291_01","True","Brakeril"
"270","Europa","True","TRAPPIST-1e",50,"False",0,0,0,-2.83989720628597e-12,0,"B",8,"S","0294_01","True","Roforhauge"
"271","Earth","False","TRAPPIST-1e",24,"False",90,2,1324,17,0,"G",47,"P","0297_01","True","Gardonadox"
"272","Europa","True","55 Cancri e",57,"False",0,0,0,0,0,"A",3,"P","0298_01","True","Sorbitter"
"273","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"G",791.088639819144,"P","0301_01","False","Wriggins"
"274","Earth","False","TRAPPIST-1e",23,"False",0,0,15,0,1370,"F",67,"P","0302_01","False","Shephendry"
"275","Earth","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"G",41,"S","0303_01","True","Kirklander"
"276","Europa","False","TRAPPIST-1e",28,"False",0,422,0,1851,5166,"E",18,"S","0304_01","False","Ausivetpul"
"277","Europa","False","55 Cancri e",23,"False",0,584,0,20,2469,"C",7,"P","0305_01","False","Geousker"
"278","Earth","False","TRAPPIST-1e",23,"False",368,175,259,1,101,"E",19,"S","0306_01","False","Estevesters"
"279","Earth","False","TRAPPIST-1e",18,"False",0,0,1359,0,0,"F",59,"S","0307_01","True","Hickett"
"280","Earth","False","TRAPPIST-1e",18,"False",1194,0,157,6,0,"F",60,"S","0309_01","False","Bowerson"
"281","Europa","False","TRAPPIST-1e",67,"False",305.34436358341,230,0,4476,241,"C",179.031803006206,"P","0310_01","False","Coudered"
"282","Earth","False","PSO J318.5-22",60,"False",7,540,1,0,4,"F",68,"P","0313_01","True","Mckinsond"
"283","Earth","True","55 Cancri e",22.2170933520863,"False",0,0,-5.29325916431844e-12,0,0,"G",50,"P","0313_02","True","Mckinsond"
"284","Earth","False","55 Cancri e",49,"False",331,0,0,318,0,"F",68,"P","0313_03","True","Mckinsond"
"285","Earth","False","55 Cancri e",0,"False",0,0,0,0,0,"G",50,"P","0313_04","True","Mckinsond"
"286","Earth","False","55 Cancri e",26,"False",386,0,74,0,1330,"G",51,"P","0314_01","False","Kochroeders"
"287","Earth","True","PSO J318.5-22",35,"False",0,0,0,0,0,"G",42,"S","0315_01","True","Valezaley"
"288","Europa","False","TRAPPIST-1e",24,"False",0,2628,533.525467336257,170,0,"B",9,"S","0316_01","True","Sorbitter"
"289","Europa","True","TRAPPIST-1e",20,"False",0,0,0,0,-5.4802740123705e-12,"B",9,"S","0316_02","True","Sorbitter"
"290","Earth","False","TRAPPIST-1e",18,"False",0,2,0,737.808876628022,0,"G",44,"S","0320_01","False","Bellarkerd"
"291","Earth","False","TRAPPIST-1e",21,"False",0,5,3,0,622.553204287939,"G",44,"S","0320_02","False","Bellarkerd"
"292","Mars","False","TRAPPIST-1e",59,"True",1018,0,209,0,0,"F",61,"S","0321_01","False","Bache"
"293","Earth","True","PSO J318.5-22",13,"False",0,0,0,0,0,"G",45,"S","0322_01","False","Blange"
"294","Earth","True","55 Cancri e",43,"False",0,0,0,0,0,"G",53,"P","0324_01","False","Hooperez"
"295","Earth","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"G",47,"S","0326_01","False","Edwartizman"
"296","Earth","False","TRAPPIST-1e",19,"False",17,0,784,0,2,"G",859.104096693489,"P","0327_01","True","Ocherman"
"297","Europa","False","TRAPPIST-1e",2,"False",0,0,0,0,0,"C",14,"S","0330_01","True","Siveduced"
"298","Europa","False","TRAPPIST-1e",32,"False",247,4651,0,46,202,"C",14,"S","0330_02","True",NA
"299","Europa","False","TRAPPIST-1e",33,"False",443,317,0,148,1260,"C",14,"S","0330_03","False","Siveduced"
"300","Earth","False","TRAPPIST-1e",25,"False",0,0,251,0,552,"F",72,"P","0331_01","False","Burchard"
"301","Mars","True","55 Cancri e",29,"False",0,0,0,0,0,"F",73,"P","0333_01","True","Melie"
"302","Mars","False","TRAPPIST-1e",29,"False",5715,2,211,1476,0,"F",62,"S","0334_01","False","Mushe"
"303","Earth","False","TRAPPIST-1e",44,"False",695,1,16,0,0,"F",74,"P","0336_01","False","Cookson"
"304","Mars","True","55 Cancri e",2,"False",0,0,0,0,0,"F",63,"S","0337_01","True","Perle"
"305","Mars","False","TRAPPIST-1e",19,"False",417,349,634,3,1057,"F",63,"S","0337_02","True","Perle"
"306","Mars","False","55 Cancri e",0,"False",0,0,0,0,0,"F",63,"S","0337_03","True",NA
"307","Earth","True","TRAPPIST-1e",18,"False",0,0,-5.78012304686126e-12,0,0,"G",48,"S","0338_01","True","Guerson"
"308","Europa","True","55 Cancri e",38,"False",0,0,0,0,0,"B",10,"S","0340_01","True","Poille"
"309","Earth","True","PSO J318.5-22",5,"False",0,0,0,0,0,"G",57,"P","0341_01","False","Webstephrey"
"310","Earth","False","PSO J318.5-22",31,"False",121,0,0,274,907,"F",76,"P","0343_01","False","Salez"
"311","Mars","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"E",21,"S","0345_01","False","Racke"
"312","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"G",59,"P","0346_01","True","Chanan"
"313","Mars","False","TRAPPIST-1e",27,"False",434,0,1434,0,0,"F",64,"S","0347_01","False","Kraie"
"314","Mars","False","TRAPPIST-1e",22,"False",142,2876,202,3,0,"D",12,"P","0348_01","True","Mane"
"315","Mars","False","TRAPPIST-1e",36,"False",520,0,1865,0,0,"F",991.538787880104,"P","0348_02","True","Mane"
"316","Earth","True","PSO J318.5-22",14,"False",0,0,0,0,0,"G",60,"P","0350_01","True","Burchanez"
"317","Mars","False","TRAPPIST-1e",23,"False",2001,0,2975,0,0,"F",78,"P","0352_01","False","Strad"
"318","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"G",796.277820904969,"P","0355_01","True","Warrison"
"319","Europa","True","55 Cancri e",36,"False",0,0,0,0,0,"B",15,"P","0356_01","True","Gloyanthy"
"320","Earth","False","TRAPPIST-1e",41,"False",127.952292620498,1198,0,124,572,"F",65,"S","0357_01","False","Mcleaney"
"321","Earth","True","TRAPPIST-1e",50,"False",0,0,0,0,0,"G",50,"S","0358_01","True","Connon"
"322","Earth","True","PSO J318.5-22",32,"False",0,0,0,0,0,"G",50,"S","0358_02","True","Connon"
"323","Earth","False","PSO J318.5-22",26,"False",148,0,453,0,88,"F",66,"S","0359_01","False","Popez"
"324","Earth","False","TRAPPIST-1e",15,"False",358,212,33,0,112,"F",67,"S","0360_01","False","Staffersby"
"325","Earth","False","55 Cancri e",33,"False",0,36,0,280,417,"F",68,"S","0361_01","True","Headardyer"
"326","Earth","False","55 Cancri e",30.3304114788061,"False",0,0,0,685,21,"G",51,"S","0365_01","False","Jacostaney"
"327","Mars","False","TRAPPIST-1e",26,"False",2832,107,4447,15,4,"F",82,"P","0368_01","False","Perte"
"328","Mars","True","TRAPPIST-1e",61,"False",0,0,0,0,0,"F",82,"P","0368_02","True","Perte"
"329","Earth","False","TRAPPIST-1e",24,"False",0,0,592,177,58,"G",53,"S","0369_01","True","Pottonalden"
"330","Earth","False","TRAPPIST-1e",30,"False",0,95,0,441,1023,"F",83,"P","0370_01","False","Coffmaney"
"331","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"F",84,"P","0371_01","True","Dutte"
"332","Earth","False","TRAPPIST-1e",24,"False",0,5,0,2766,0,"F",85,"P","0372_01","False",NA
"333","Earth","True","TRAPPIST-1e",41,"False",0,0,0,0,0,"G",62,"P","0373_01","False","Mcneiderson"
"334","Earth","False","TRAPPIST-1e",20,"False",0,0,558,0,230,"E",22,"P","0375_01","False","Vincenton"
"335","Earth","False","TRAPPIST-1e",22,"False",116,0,786,6,0,"G",54,"S","0376_01","True","Spentley"
"336","Europa","False","55 Cancri e",63,"False",0,1068,0,176,8188,"C",15,"S","0377_01","False","Excialing"
"337","Europa","False","55 Cancri e",18,"False",17,215,4,5132,697,"B",11,"S","0378_01","False","Pirejus"
"338","Europa","True","55 Cancri e",21,"False",0,0,0,0,0,"B",11,"S","0378_02","True","Pirejus"
"339","Europa","False","TRAPPIST-1e",79,"False",5649,235,7,2579,2175,"B",11,"S","0378_03","False","Pirejus"
"340","Europa","True","TRAPPIST-1e",56,"False",0,0,0,0,0,"B",11,"S","0378_04","True","Pirejus"
"341","Europa","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"B",11,"S","0378_05","True","Pirejus"
"342","Europa","False","TRAPPIST-1e",33,"False",0,2491,6,1173,1059,"B",11,"S","0378_06","False","Pirejus"
"343","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"B",11,"S","0378_07","True","Pirejus"
"344","Earth","False","TRAPPIST-1e",31,"False",198,0,591,0,164,"G",63,"P","0379_01","True","Moodson"
"345","Europa","True","55 Cancri e",26,"False",0,0,0,0,0,"C",189.494880829873,"S","0380_01","True","Fuelddid"
"346","Europa","True","55 Cancri e",18,"False",0,0,0,0,0,"B",16,"P","0381_01","True","Mosteraked"
"347","Europa","True","55 Cancri e",38,"False",0,0,0.173199999995271,0,0,"B",16,"P","0381_02","True","Mosteraked"
"348","Earth","False","TRAPPIST-1e",23,"False",348,0,0,4,368,"G",64,"P","0382_01","False","Floydendley"
"349","Earth","False","TRAPPIST-1e",28,"False",82,773,0,3693,140,"G",55,"S","0383_01","False","Wagnerray"
"350","Earth","True","PSO J318.5-22",34,"False",0,0,0,0,0,"G",55,"S","0383_02","False","Wagnerray"
"351","Earth","False","55 Cancri e",0,"False",0,0,0,0,0,"G",56,"S","0384_01","True","Simpsonks"
"352","Earth","False","TRAPPIST-1e",14,"False",3,0,881,25,0,"G",56,"S","0384_02","True","Simpsonks"
"353","Earth","False","TRAPPIST-1e",23,"False",13,747,0,0,128,"G",65,"P","0385_01","False","Klinson"
"354","Earth","True","TRAPPIST-1e",49,"False",0,0,0,0,0,"G",66,"P","0387_01","False","Merce"
"355","Earth","True","TRAPPIST-1e",14,"False",0,0,0,0,0,"G",57,"S","0388_01","False","Sullones"
"356","Earth","False","TRAPPIST-1e",18,"False",391,44,356,0,0,"E",23,"P","0389_01","False","Savaraldez"
"357","Europa","False","PSO J318.5-22",27,"True",69,5728,0,0,987,"C",9,"P","0391_01","True","Cowsearney"
"358","Earth","False","TRAPPIST-1e",48,"False",0,111,0,1508,0,"E",24,"P","0392_01","False","Carreralend"
"359","Europa","False","55 Cancri e",31,"True",0,11003,552,8157,5688,"B",17,"P","0395_01","False","Hervel"
"360","Europa","False","55 Cancri e",61,"False",1,608,0,3835,1,"B",17,"P","0395_02","False","Hervel"
"361","Earth","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"G",59,"S","0396_01","True","Robins"
"362","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,0,"F",69,"S","0397_01","True","Mepie"
"363","Mars","False","TRAPPIST-1e",22,"False",28,420,36,6011,3,"D",13,"S","0398_01","False","Tité"
"364","Mars","False","TRAPPIST-1e",30,"True",1056,0,0,0,0,"D",14,"S","0401_01","False","Pimne"
"365","Mars","False","TRAPPIST-1e",30,"False",1770,0,0,13,0,"D",14,"S","0401_02","False","Pimne"
"366","Europa","True","55 Cancri e",32,"True",0,0,0,0,0,"D",15,"S","0402_01","True","Sageng"
"367","Mars","False","TRAPPIST-1e",43,"True",353,896,0,0,2,"D",13,"P","0403_01","True","Wate"
"368","Earth","False","55 Cancri e",17,"False",177,129.130816196288,0,310,7,"F",89,"P","0405_01","False","Flowensley"
"369","Earth","False","TRAPPIST-1e",23,"False",189.112369718838,21,0,0,1699,"G",69,"P","0407_01","False","Mirez"
"370","Earth","False","TRAPPIST-1e",20,"False",0,465,0,5,223,"F",90,"P","0407_02","False","Mirez"
"371","Earth","True","TRAPPIST-1e",39,"False",0,0,0,0,0,"G",69,"P","0407_03","False","Mirez"
"372","Mars","False","TRAPPIST-1e",35,"False",1134,113,52,0,0,"E",25,"P","0408_01","False","Ble"
"373","Mars","False","TRAPPIST-1e",31,"False",0,0,1116,2,0,"F",71,"S","0409_01","False","Iccle"
"374","Earth","False","55 Cancri e",21,"False",0,150,0,567,0,"F",72,"S","0410_01","False","Roachoanand"
"375","Earth","False","TRAPPIST-1e",16,"False",691,0,101,140,0,"F",91,"P","0411_01","False","Rushorney"
"376","Europa","False","TRAPPIST-1e",60,"False",0,7255,5952,1537,0,"C",11,"P","0412_01","True","Quelfly"
"377","Earth","False","TRAPPIST-1e",18,"False",0,157,0,352,60,"F",92,"P","0413_01","False","Steinardson"
"378","Earth","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"G",60,"S","0415_01","False","Pierry"
"379","Europa","True","55 Cancri e",68,"False",0,0,0,0,0,"B",18,"P","0417_01","True","Poicaptic"
"380","Europa","False","55 Cancri e",22,"False",0,1170,0,5467,1241,"B",18,"P","0417_02","False","Unhearfus"
"381","Europa","True","TRAPPIST-1e",59,"False",0,0,0,0,0,"B",18,"P","0417_03","True","Unhearfus"
"382","Europa","False","TRAPPIST-1e",34.43242765731,"False",8,3584,0,13,57,"B",19,"P","0423_01","True","Pumbody"
"383","Mars","False","TRAPPIST-1e",37,"False",1094,2,26,34,1,"F",96,"P","0425_01","False","Fiha"
"384","Mars","True","TRAPPIST-1e",3,"False",0,0,0,0,0,"F",96,"P","0425_02","True","Fiha"
"385","Mars","True","TRAPPIST-1e",31,"False",0,0,0,0,0,"F",96,"P","0425_03","True","Fiha"
"386","Europa","False","TRAPPIST-1e",31,"False",417,1362.69571037137,7185,562,792,"E",26,"P","0427_01","True","Efulows"
"387","Europa","False","TRAPPIST-1e",29,"False",0,4118,0,715,3139,"C",16,"S","0428_01","True","Chocaters"
"388","Europa","False","55 Cancri e",20,"False",2,10116,0,2,225,"A",5,"S","0429_01","True","Ineysive"
"389","Europa","True","55 Cancri e",46,"False",0,0,0,0,0,"A",5,"S","0429_02","True","Ineysive"
"390","Earth","False","TRAPPIST-1e",29,"False",0,1026,0,16,0,"F",75,"S","0430_01","True","Jorden"
"391","Mars","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"F",97,"P","0431_01","True","Melto"
"392","Mars","False","TRAPPIST-1e",17,"False",1483,10,0,0,0,"F",76,"S","0432_01","False","Knike"
"393","Europa","True","55 Cancri e",27,"False",0,0,0,0,0,"B",20,"P","0433_01","True","Mormonized"
"394","Europa","False","TRAPPIST-1e",47,"False",4,891,0,2962,3656,"B",20,"P","0433_02","False","Mormonized"
"395","Mars","True","TRAPPIST-1e",45,"False",0,0,0,0,0,"F",77,"S","0434_01","True","Pread"
"396","Earth","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"G",62,"S","0435_01","True","Willynnedy"
"397","Earth","False","55 Cancri e",10,"False",0,0,0,0,0,"G",63,"S","0436_01","True","Hodes"
"398","Earth","False","PSO J318.5-22",56,"False",46,11,0,622,0,"G",63,"S","0436_02","False","Hodes"
"399","Earth","False","TRAPPIST-1e",39,"False",382,0,22,467,0,"F",78,"S","0437_01","False","Oneiles"
"400","Earth","False","PSO J318.5-22",40,"False",7,0,840,26,0,"F",78,"S","0437_02","False","Oneiles"
"401","Europa","True","TRAPPIST-1e",40,"False",-1.52255097418674e-12,0,0,0,0,"B",13,"S","0438_01","True","Diateous"
"402","Europa","False","55 Cancri e",34,"False",150.555944840754,5637,45,1936,56,"C",13,"P","0439_01","False","Unciate"
"403","Earth","False","55 Cancri e",32,"False",0,0,0,722,0,"F",79,"S","0441_01","False","Hahnstonsen"
"404","Earth","False","TRAPPIST-1e",35,"False",7,1043,0,0,0,"F",98,"P","0442_01","False","Armstromez"
"405","Mars","False","TRAPPIST-1e",32,"True",2484,429,102,0,0,"D",15,"P","0444_01","False","Curte"
"406","Mars","False","TRAPPIST-1e",26,"True",1869,0,136,0,0,"F",99,"P","0444_02","False","Curte"
"407","Earth","False","TRAPPIST-1e",25,"False",1352,0,0,24,799,"F",80,"S","0445_01","False","Marshopper"
"408","Earth","False","TRAPPIST-1e",26,"False",0,0,0,77,715,"E",25,"S","0445_02","False","Marshopper"
"409","Europa","True","55 Cancri e",22,"False",0,0,0,0,0,"B",21,"P","0446_01","True","Singmage"
"410","Earth","False","TRAPPIST-1e",22,"False",9,0,795,0,0,"F",81,"S","0447_01","True","Mcclayton"
"411","Earth","False","TRAPPIST-1e",24,"False",757,0,0,32,0,"E",27,"P","0448_01","False","Hoppernardy"
"412","Earth","True","PSO J318.5-22",32,"False",0,0,0,0,0,"G",71,"P","0448_02","True",NA
"413","Earth","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"G",64,"S","0449_01","True","Moongton"
"414","Mars","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"E",26,"S","0452_01","True","Ecart"
"415","Europa","True","TRAPPIST-1e",19,"False",0,0,0,0,0,"B",14,"S","0453_01","True","Taptiritty"
"416","Europa","True","55 Cancri e",34,"False",0,0,0,0,0,"B",152.800738009556,"S","0453_02","True","Taptiritty"
"417","Europa","True","TRAPPIST-1e",74,"False",0,0,0,0,0,"B",14,"S","0453_03","True","Taptiritty"
"418","Europa","False","55 Cancri e",28,"True",5,4288,0,745,5,"B",15,"S","0454_01","True","Geoconne"
"419","Europa","True","TRAPPIST-1e",42,"False",0,0,0,0,0,"B",15,"S","0454_02","True","Fushausive"
"420","Europa","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"B",15,"S","0454_03","True","Geoconne"
"421","Earth","False","TRAPPIST-1e",55,"False",210,185,188,59,73,"F",83,"S","0456_01","False","Hinetthews"
"422","Earth","False","PSO J318.5-22",19,"False",0,0,747,26,0,"G",72,"P","0457_01","True","Poperez"
"423","Earth","True","TRAPPIST-1e",6,"False",0,0,0,0,0,"G",72,"P","0457_02","False","Poperez"
"424","Earth","False","TRAPPIST-1e",7,"False",0,0,0,0,0,"G",72,"P","0457_03","False","Poperez"
"425","Europa","True","55 Cancri e",28,"False",0,0,0,0,0,"D",16,"S","0458_01","True","Bedectical"
"426","Earth","False","TRAPPIST-1e",15,"False",2156,0,0,59,2,"F",84,"S","0459_01","False","Nichoan"
"427","Earth","True","PSO J318.5-22",24,"False",0,0,0,0,0,"G",65,"S","0460_01","True","Jenningley"
"428","Earth","False","PSO J318.5-22",31,"False",0,869,0,0,0,"E",27,"S","0461_01","True","Yorkland"
"429","Earth","False","TRAPPIST-1e",22,"False",0,70,182,612,20,"F",85,"S","0461_02","True","Yorkland"
"430","Earth","False","55 Cancri e",1,"False",0,0,0,0,0,"G",66,"S","0461_03","True","Yorkland"
"431","Earth","True","PSO J318.5-22",50,"False",0,0,0,0,0,"G",67,"S","0462_01","False","Sosanturney"
"432","Mars","False","TRAPPIST-1e",34,"False",865,0,257,104.459230629312,35,"F",100,"P","0463_01","False","Staf"
"433","Mars","False","TRAPPIST-1e",14,"False",928,852,81,0,0,"F",100,"P","0463_02","False","Staf"
"434","Earth","False","TRAPPIST-1e",19,"False",4,10,0,1178,428,"E",28,"P","0465_01","False","Chaellerty"
"435","Earth","False","TRAPPIST-1e",30.1151549973941,"False",0,654,22,146,4,"E",28,"P","0465_02","True","Chaellerty"
"436","Earth","False","TRAPPIST-1e",36,"False",0,0,863,1,1,"F",101,"P","0466_01","False","Beachez"
"437","Earth","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"G",787.378372717137,"S","0468_01","False","Wynneyerson"
"438","Mars","True","55 Cancri e",25,"False",0,0,0,0,-5.80769210500875e-12,"F",86,"S","0470_01","True","Binie"
"439","Mars","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"F",86,"S","0470_02","True","Binie"
"440","Europa","False","TRAPPIST-1e",16,"False",0,45,2,5183,170,"B",22,"P","0471_01","False","Fuelisent"
"441","Europa","False","55 Cancri e",30,"False",0,7972,0,0,4,"B",22,"P","0471_02","True","Fuelisent"
"442","Earth","False","PSO J318.5-22",37,"False",0,10,544,9,299,"F",87,"S","0472_01","False","Solinez"
"443","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"G",69,"S","0474_01","True","Chardst"
"444","Earth","False","TRAPPIST-1e",36,"False",0,0,38,9,943,"E",29,"P","0475_01","False","Gilesonston"
"445","Mars","False","PSO J318.5-22",27,"False",1103.14208193894,6,145,144,0,"F",103,"P","0476_01","False","Chiff"
"446","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"F",103,"P","0476_02","True","Chiff"
"447","Mars","True","TRAPPIST-1e",12,"False",0,0,0,0,0,"F",103,"P","0476_03","True","Chiff"
